Flight Number,Average Display
2026,6.953432305544982
2027,8.738779277720088
2028,7.242390702822357
2029,9.467859371749531
2030,6.528931660372762
2031,8.211140644863054
2032,10.297748662114781
2033,4.803741960631456
2034,6.753304508956146
2035,10.823934907899197
2036,7.30117935024477
2037,9.575458691271608
2038,7.9286093418259025
2039,7.670192759755524
2040,6.563629273365397
2041,10.161286535978402
2042,6.049021507459795
2043,6.726114649681529
2044,9.703632746297252
2045,8.813796509713534
2046,6.037406798938456
2047,6.085803432137285
2048,9.611665058432507
2049,8.147289389422546
2050,9.14033850493653
2051,10.532934131736527
2052,6.6243952499633485
2053,9.296613756613757
2054,7.357370264247055
2055,7.352650176678445
2056,8.266714593817397
2057,6.733307702165834
2058,9.03457627118644
2059,11.123741007194244
2060,6.782178217821782
2061,8.812057741296348
2062,8.84136291600634
2063,6.192942836979534
2064,8.624729497798672
2065,7.507523716061498
2066,9.727413606074695
2067,7.892213589022979
2068,6.685224839400428
2069,8.31767589094251
2070,11.808774193548388
2071,10.250186150409531
2072,6.755548978987866
2073,9.147870311506676
2074,11.592227461065866
2075,8.360761954127252
2076,9.278120837873834
2077,9.322405929304447
2078,8.223870300103483
2079,11.736506524317912
2080,7.822646804835924
2081,11.11037181996086
2082,13.00410474168436
2083,11.914418510659797
2084,5.8702945990180035
2085,7.1988754685547685
2086,8.597394303231574
2087,8.289408430747432
2088,3.747057790268751
2089,3.9732366183091545
2090,7.963680781758957
2091,5.689468735307946
2092,9.334318006678654
2093,11.500501002004007
2094,9.941900452488687
2095,7.80084077771939
2096,8.22894322894323
2097,7.21406789997967
2098,6.0088635020681505
2099,6.30054730258014
2100,5.122860635696822
2101,4.458537625239821
2102,3.2162039144287666
2103,6.837967730861655
2104,11.983244365361804
2105,9.295469186171355
2106,7.850518806744487
2107,7.925666812418015
2108,7.11835058907533
2109,9.342670518779048
2110,6.442888827280289
2111,15.27172125018693
2112,7.416779431664412
2113,14.196274420717856
2114,9.686729630222507
2115,5.493478260869566
2116,8.446873987690314
2117,5.873050259965338
2118,10.690695886197616
2119,3.4458509142053444
2120,9.133356957240728
2121,7.178176507406635
2122,8.2630173564753
2123,10.964967650307717
2124,12.109935176610662
2125,8.859518198481277
2126,8.705823436829304
2127,6.621484928181267
2128,10.002216202905688
2129,6.468996617812852
2130,5.4407567208762035
2131,6.64007508212107
2132,7.262635956493922
2133,9.687404773996953
2134,6.290899357601713
2135,6.787908496732026
2136,10.989042481456506
2137,4.709210366224601
2138,6.578726554787759
2139,5.154164017800381
2140,7.177015755329008
2141,5.8626331811263315
2142,7.649027589326097
2143,6.480580452411439
2144,5.414701508391757
2145,9.15207238762405
2146,7.676009203095587
2147,13.494039270687237
2148,6.785005512679162
2149,7.098415182938759
2150,7.61959224266534
2151,7.631884681583477
2152,9.572984749455337
2153,6.252803649496293
2154,14.51360294117647
2155,6.048934253977785
2156,10.185560053981106
2157,6.64463111760409
2158,7.2871720116618075
2159,5.953109072375128
2160,8.227012697083856
2161,10.452924393723253
2162,7.73411492256477
2163,9.647069630718354
2164,4.050942639390293
2165,8.56159548182139
2166,6.365662163722434
2167,8.107885186407126
2168,5.447794528196538
2169,10.166389988507214
2170,6.1024667931688805
2171,9.55815335843075
2172,5.467776456599286
2173,4.986105080330004
2174,9.077505639703512
2175,4.913343558282208
2176,6.50606482402068
2177,9.946332737030412
2178,4.1173601585124215
2179,4.751443850267379
2180,4.874545241168877
2181,7.691760666993624
2182,8.23797046212482
2183,4.953380386329866
2184,10.578917297528925
2185,1.8064818284001498
2186,8.42432082794308
2187,8.193259610321222
2188,11.076882845188285
2189,7.665214808948723
2190,9.0
2191,5.030528667163067
2192,8.129521586931155
2193,11.076960904843865
2194,11.802101078932425
2195,6.258549649773383
2196,11.8663012392755
2197,7.931580228877526
2198,8.163423212192262
2199,8.94122807017544
2200,5.066594393681276
2201,12.051203133743705
2202,10.472478345906678
2203,4.509974424552429
2204,8.463803409342484
2205,8.278009316008825
2206,6.2630568744317605
2207,5.679965055329062
2208,13.821573697820465
2209,8.610055706327667
2210,9.280683934315219
2211,9.878197674418605
2212,12.650514687421541
2213,9.621055110692417
2214,7.225
2215,11.870672097759675
2216,8.661942942382995
2217,7.816173316173316
2218,9.556260819388344
2219,11.598867274070425
2220,11.800113787217903
2221,4.184203296703297
2222,11.252857142857144
2223,10.781335318937701
2224,6.949530107901149
2225,8.904399907855334
2226,11.701256586947709
2227,14.533671252715424
2228,8.1267217630854
2229,6.9330369547096415
2230,12.889914163090129
2231,7.388464577297866
2232,6.554929577464788
2233,8.536592026215184
2234,5.983199242782773
2235,6.782466826190994
2236,10.778240129909673
2237,7.459992556754745
2238,7.404879070254424
2239,4.94626114795335
2240,9.23251326579836
2241,5.986599664991624
2242,7.63488
2243,11.574809717443436
2244,12.858482666220064
2245,6.465068087625814
2246,9.171347082053533
2247,8.747226890756302
2248,10.869746059544658
2249,4.882419233658903
2250,8.455953200275292
2251,4.324977618621307
2252,9.793796946934819
2253,13.046494992846924
2254,9.558682803264846
2255,7.482058642608161
2256,7.605046343975284
2257,5.850877192982456
2258,6.695535897963382
2259,4.561224489795919
2260,14.673073226984432
2261,10.346026490066226
2262,12.357275541795666
2263,4.228285077951003
2264,7.936128398296757
2265,9.9882096069869
2266,12.20350052246604
2267,16.297637312058914
2268,5.594336810730254
2269,9.746968730057434
2270,9.062571888658844
2271,5.670747996438112
2272,11.122646657571623
2273,7.042766455061811
2274,2.855832908813041
2275,9.87986348122867
2276,6.553508534272555
2277,5.93015587529976
2278,11.804040404040403
2279,9.635146443514644
2280,7.657781423005947
2281,5.109429824561404
2282,9.428141135972462
2283,4.933934666016578
2284,6.541651376146789
2285,8.384435657800143
2286,13.895976707252515
2287,5.7159140727750986
2288,4.346086956521739
2289,8.744269748058345
2290,8.56286661565927
2291,7.024285714285714
2292,15.791932675565873
2293,9.575698324022346
2294,8.632256824298347
2295,9.119047619047619
2296,5.016303197120474
2297,8.954401154401154
2298,9.943213728549141
2299,3.4513749161636484
2300,9.682800841783049
2301,8.906939214631523
2302,9.619175455417066
2303,8.908592321755027
2304,6.908305032417413
2305,6.400581395348837
2306,9.60246679316888
2307,4.2073170731707314
2308,11.649450183272243
2309,8.199031085991118
2310,10.358167133673973
2311,7.224508713385243
2312,8.821129245699161
2313,2.5985163204747774
2314,16.143247863247865
2315,8.473124810203462
2316,10.9333189933319
2317,5.018958868894601
2318,10.413844834976425
2319,9.299424184261037
2320,4.481461723126167
2321,4.874442130318358
2322,8.955909510618651
2323,11.551296093464769
2324,2.0572637517630468
2325,6.73241175018514
2326,5.928300865800866
2327,4.4092009685230025
2328,7.118394455674271
2329,8.631001371742112
2330,4.508789722785666
2331,6.497897055878229
2332,8.09637305699482
2333,6.036954915003696
2334,3.6424840394660474
2335,14.178973717146434
2336,7.761904761904762
2337,3.7802162849872776
2338,10.849337213061752
2339,7.955971049457177
2340,5.188163884673748
2341,10.83781114184117
2342,4.465004022526147
2343,4.5813160586430275
2344,11.214781401804302
2345,9.398371104815864
2346,4.940984940984941
2347,16.100945494994438
2348,7.407552936040166
2349,11.31013431013431
2350,11.589566310496544
2351,3.888871399338895
2352,12.254268292682926
2353,11.976569540402524
2354,4.960842732496276
2355,9.987261146496815
2356,11.321021611001965
2357,12.104731861198738
2358,12.051296441800426
2359,11.960848774656306
2360,6.649716409153139
2361,13.48258426966292
2362,6.599256159925616
2363,9.192334254143647
2364,13.58443540183113
2365,8.248133256748995
2366,8.172593054689125
2367,6.0055350553505535
2368,10.54175350840628
2369,5.15489944373128
2370,10.233187273766431
2371,1.8765081618168915
2372,7.961139896373057
2373,6.802147239263804
2374,5.132400183570446
2375,8.343912290825159
2376,8.179272727272727
2377,5.606479156202913
2378,10.885531667635096
2379,18.183044982698963
2380,12.53627556512379
2381,6.438985455835403
2382,5.29668449197861
2383,18.836777730915227
2384,7.093871217998449
2385,7.91491935483871
2386,11.018957345971565
2387,9.152063312605993
2388,8.364169381107493
2389,8.519248395967002
2390,6.298233114847535
2391,11.888463989802421
2392,7.519532221945758
2393,15.125388198757763
2394,13.841729638958858
2395,7.958496915311273
2396,18.316965921582998
2397,7.027106816961889
2398,8.23805424020663
2399,6.181270643093064
2400,6.715579710144928
2401,8.492421746293246
2402,10.288013451837617
2403,13.660130718954248
2404,7.3799504950495045
2405,7.296227293898463
2406,7.696206780798926
2407,7.696757064289778
2408,4.995211786372008
2409,9.505827067669173
2410,10.350499782703173
2411,4.915228966986155
2412,14.452075190768658
2413,5.26094205919133
2414,8.52728823194997
2415,5.209884467265725
2416,6.617218953236296
2417,8.747108471397311
2418,4.21857044357619
2419,5.875560756777843
2420,6.966614173228346
2421,7.376976597090449
2422,8.581262592343855
2423,16.259615384615383
2424,7.569873748367436
2425,11.31059009483667
2426,4.6540499621498865
2427,7.671809707489553
2428,9.428852136892091
2429,5.499627143922446
2430,10.760907504363002
2431,5.65379138483446
2432,15.324563911924507
2433,10.473341375150785
2434,6.5222059541239625
2435,9.548814025438295
2436,5.3317527519051655
2437,4.7568710359408035
2438,6.337231968810916
2439,8.41552042701704
2440,5.849598930481283
2441,6.351092168353756
2442,13.294843863471314
2443,10.056099732858415
2444,4.027586206896552
2445,10.230542778288868
2446,8.361646443016893
2447,7.460193652501345
2448,5.176502290487739
2449,4.349690539345712
2450,5.403863351815418
2451,6.476609875830205
2452,10.520973701369268
2453,9.999663582842725
2454,15.928814327816822
2455,17.460734642178593
2456,8.023140138408305
2457,5.0255067182874065
2458,12.499217527386541
2459,16.24742268041237
2460,8.71099928109274
2461,10.530339441273656
2462,5.701379310344827
2463,5.2313580246913585
2464,8.440809968847352
2465,10.960199004975124
2466,9.780158596254429
2467,11.61734693877551
2468,11.481166205575654
2469,9.923449186097669
2470,8.304964539007091
2471,7.654908627284318
2472,7.89103337354242
2473,11.460142579390798
2474,11.660136054421768
2475,6.663043478260869
2476,6.714521755094547
2477,10.908858057630736
2478,13.574684171414416
2479,9.913839526117394
2480,18.175502742230346
2481,9.198707592891761
2482,10.577922077922079
2483,8.227872998033156
2484,8.284489132041994
2485,10.374731759656653
2486,4.908880129840019
2487,5.743920412675019
2488,7.0754716981132075
2489,9.540749105966498
2490,6.425356750823271
2491,17.577705451586656
2492,7.896063802418317
2493,4.542589215941652
2494,7.797384066587396
2495,7.125422455876831
2496,6.2988505747126435
2497,14.110486528396976
2498,4.2100286532951285
2499,6.811287027579162
2500,6.89233002661505
2501,5.3658326143226915
2502,9.776779295470885
2503,7.052415875754961
2504,4.836490819003206
2505,8.513966480446927
2506,7.204918032786885
2507,6.551285130915206
2508,9.431683168316832
2509,5.877688172043011
2510,4.601507537688442
2511,6.647731092436975
2512,14.81385954008701
2513,6.92442645074224
2514,11.107973937325474
2515,9.964161274265804
2516,11.721947776993648
2517,15.383519003931848
2518,4.85965848452508
2519,10.244757433489827
2520,6.306859867938371
2521,11.309311040645719
2522,8.291346153846154
2523,5.259021255561048
2524,8.813260195564036
2525,8.29865695424539
2526,5.520252613240418
2527,12.197701873130804
2528,8.038357644516477
2529,6.075289575289576
2530,7.802867383512544
2531,8.27668613913967
2532,9.920178088726347
2533,8.446808510638299
2534,12.601873536299765
2535,2.2367655613728914
2536,7.28467815049864
2537,5.937989163154726
2538,5.803504002416553
2539,6.508006498027385
2540,11.099322799097065
2541,7.700429711479435
2542,8.152645861601085
2543,3.6911111111111112
2544,9.402412280701755
2545,8.526884245127965
2546,9.13037037037037
2547,10.940666362391601
2548,4.095706618962433
2549,3.5188008130081303
2550,12.81024
2551,6.165340712556209
2552,7.863207547169812
2553,9.251778093883358
2554,15.78435054773083
2555,7.119952210274791
2556,8.699225729600952
2557,7.495718050065876
2558,4.971003433803892
2559,3.7821475916924436
2560,9.18229539489382
2561,13.180740037950665
2562,12.861064425770309
2563,5.052352941176471
2564,6.361174675819985
2565,11.58261700095511
2566,9.499070055796652
2567,13.780976220275344
2568,6.0419937205651495
2569,6.830645161290323
2570,13.304515543453597
2571,6.359779614325069
2572,4.200702165008777
2573,3.017265515632291
2574,7.2027158098933075
2575,9.826276312605856
2576,6.16843853820598
2577,7.108161648177496
2578,8.85751702462022
2579,8.708522440746345
2580,2.913687881429817
2581,4.637804187889078
2582,2.687699680511182
2583,4.279628195197521
2584,2.3389830508474576
2585,7.282340862422998
2586,3.955205309000415
2587,7.8809763462506295
2588,6.317012151536812
2589,11.119282511210763
2590,7.384402216943784
2591,1.998673153471915
2592,6.4270244821092275
2593,7.505429864253394
2594,13.127143922445937
2595,2.9678407350689127
2596,12.492
2597,3.788812785388128
2598,12.363045496750232
2599,8.176359516616314
2600,5.479858657243816
2601,1.4426943699731904
2602,9.055459272097053
2603,7.871350101185314
2604,3.90395614871306
2605,2.985444621332727
2606,12.275813692480359
2607,9.647877522616563
2608,8.56341226078495
2609,6.09612233752048
2610,5.581729388106866
2611,5.762125902992776
2612,6.975563586301841
2613,13.879518072289157
2614,9.26056338028169
2615,3.893349168646081
2616,8.428906479038405
2617,0.04551480335837384
2618,2.6821643286573145
2619,10.259046052631579
2620,2.811142061281337
2621,11.335472043996333
2622,6.9992094861660075
2623,7.180911983032874
2624,7.18158403090792
2625,8.203100284720025
2626,5.646417445482866
2627,12.617853560682047
2628,5.848172628304821
2629,5.684826472962066
2630,7.373457567363385
2631,6.018744421303183
2632,7.449586407332887
2633,6.548529007423701
2634,4.315332197614992
2635,12.860830527497194
2636,5.283780457789811
2637,9.068702290076336
2638,7.571305099394987
2639,5.768631813125695
2640,8.475862068965517
2641,11.808681672025724
2642,7.4937474788221055
2643,8.881937911571026
2644,3.780649436713055
2645,6.295611285266458
2646,6.898179574205492
2647,11.086991221069434
2648,9.574589127686473
2649,6.602331606217617
2650,8.8626010286554
2651,10.229889750918742
2652,10.697787898503579
2653,13.708101422387136
2654,6.877115775220041
2655,6.073815243502948
2656,7.600366076876144
2657,6.560270371761171
2658,8.451517394522575
2659,5.81790780141844
2660,14.159489966555183
2661,6.235666867833434
2662,9.576461377870563
2663,4.750713412148389
2664,17.75099443118536
2665,18.86338523355098
2666,7.324812967581047
2667,12.843014128728415
2668,12.647832267235252
2669,20.275695284159614
2670,5.822032251797164
2671,4.495208892295898
2672,10.650753768844222
2673,5.548580567772891
2674,14.408778739922365
2675,6.770627395602179
2676,6.717856151069148
2677,12.418860698898994
2678,8.50722815839095
2679,6.721099887766554
2680,8.275839368005267
2681,8.815078769692423
2682,12.066919191919192
2683,4.429476351351352
2684,15.193802663767329
2685,7.060654008438819
2686,8.230410447761194
2687,9.465996649916248
2688,10.535954301075268
2689,1.9270941054808686
2690,7.112068965517241
2691,4.449652777777778
2692,20.41199712643678
2693,8.372296364473078
2694,18.739313984168867
2695,4.920547385620915
2696,8.539869281045751
2697,6.041694024950755
2698,1.803557910673732
2699,6.596470116325712
2700,5.373737373737374
2701,10.563134732566013
2702,9.814298978644382
2703,10.442847593582888
2704,8.010656080234016
2705,6.5500992063492065
2706,9.4338866628506
2707,8.365574417686538
2708,11.495864262990455
2709,5.626144879267278
2710,5.1813285457809695
2711,11.536575721629102
2712,8.237692307692308
2713,2.4868282402528976
2714,11.232329440688384
2715,12.200571247223104
2716,10.247066942719117
2717,9.906517445687953
2718,10.95535327264846
2719,10.685721676151061
2720,5.9742226946585175
2721,12.567901234567902
2722,10.155483405483405
2723,8.716916228247673
2724,11.363358111062528
2725,11.201547987616099
2726,6.962264150943396
2727,9.199106810569408
2728,8.708381839348078
2729,2.7098937954164337
2730,8.081133113311331
2731,10.900457416684818
2732,3.6595800524934385
2733,6.626833073322933
2734,13.421671826625387
2735,9.196693076128144
2736,7.540832882639265
2737,9.433070866141732
2738,7.202315927463404
2739,2.727798430400661
2740,3.6761942051683634
2741,3.398473788984738
2742,9.940195071868583
2743,5.646791767554479
2744,13.787843021540278
2745,11.373142393947582
2746,6.8465887674330945
2747,9.513137557959814
2748,6.316913537719601
2749,9.385159010600706
2750,10.821747999372352
2751,10.195761589403974
2752,8.523598352866646
2753,8.627672646841976
2754,7.195117636653104
2755,5.432779456193353
2756,12.576407506702413
2757,9.957789382071367
2758,8.581977878985036
2759,9.055816686251468
2760,8.91321044546851
2761,6.580546179809757
2762,9.711919005982512
2763,8.696529968454259
2764,10.36539859462079
2765,5.696978672985782
2766,9.501128668171557
2767,9.996366279069768
2768,9.701749184702045
2769,14.679160773220179
2770,7.315232397606995
2771,11.605479452054794
2772,13.732434640522875
2773,9.113879003558718
2774,12.139848634419216
2775,9.45255212077642
2776,6.427260812581913
2777,4.7750362844702465
2778,7.901796907647305
2779,9.257278481012658
2780,4.583777383066903
2781,9.201271186440678
2782,13.265862944162437
2783,5.801958650707291
2784,6.683756345177665
2785,9.791208791208792
2786,9.295681063122924
2787,7.100456621004566
2788,9.707356076759062
2789,7.6592844974446335
2790,11.518067556952081
2791,4.5097945532728145
2792,8.671117705242334
2793,3.934968017057569
2794,11.19088669950739
2795,4.6778907242693775
2796,11.22854883353104
2797,8.855990318676886
2798,9.946271929824562
2799,3.8710691823899372
2800,2.255837823967154
2801,3.4599865501008744
2802,5.909350935093509
2803,8.546785028790786
2804,5.360309493935592
2805,9.20723835869064
2806,4.337349397590361
2807,10.198235726537613
2808,8.050700466977986
2809,9.21299223914918
2810,6.4000561482313305
2811,8.250964187327824
2812,6.096235933255723
2813,7.7339874625238485
2814,7.10140562248996
2815,8.356303837118245
2816,10.16534419901351
2817,11.873745173745174
2818,6.182372881355932
2819,5.842762063227953
2820,10.231337579617835
2821,7.72923408845739
2822,8.979655425219942
2823,4.526260504201681
2824,10.895362663495838
2825,6.2246932515337425
2826,8.138256087981146
2827,9.832565284178187
2828,10.083966244725739
2829,6.00836949783013
2830,4.364167478091529
2831,4.910326966655876
2832,5.648529411764706
2833,7.06027027027027
2834,6.908186940669539
2835,7.577273847670693
2836,6.912515188335359
2837,5.273131014063656
2838,7.394616265750287
2839,7.621090909090909
2840,5.666177010650018
2841,9.116436572023964
2842,6.390030441400304
2843,3.419196865817826
2844,6.809556947344004
2845,7.7843609022556395
2846,6.19140625
2847,7.808071945602106
2848,7.96618489228252
2849,6.165863339948965
2850,8.21977089520577
2851,8.959349593495935
2852,7.693362193362193
2853,4.346031746031746
2854,12.736345246122724
2855,6.073108265424913
2856,8.693972693972693
2857,7.675881792183032
2858,5.730142030510258
2859,5.0153707052441225
2860,6.359261331841075
2861,6.300795978215333
2862,7.093957115009746
2863,8.025913449080072
2864,9.814085573646347
2865,6.791497975708502
2866,5.384452109312815
2867,4.507621121393576
2868,13.26266837716485
2869,8.46020202020202
2870,11.054755043227665
2871,7.46875
2872,6.27992277992278
2873,7.133228222309815
2874,16.745543516253058
2875,5.0808462410275785
2876,6.129287598944591
2877,4.6382722007722
2878,7.591331269349845
2879,11.310511089681775
2880,7.997401472498917
2881,7.735730593607306
2882,13.188189256492352
2883,10.44623287671233
2884,6.191977869986169
2885,8.017042172154824
2886,5.103970741901777
2887,1.6449756529437805
2888,1.6301040832666134
2889,5.213312693498452
2890,5.221927497789567
2891,3.295918367346939
2892,6.32002281802624
2893,8.042776998597475
2894,8.781133250311333
2895,6.364114114114114
2896,5.3685840707964605
2897,5.3547026571067065
2898,7.481341719077568
2899,13.195631223899776
2900,4.44061724993111
2901,3.1534569983136596
2902,6.701498271225509
2903,5.895531780994336
2904,1.7013251783893986
2905,5.529257641921397
2906,4.159414990859232
2907,6.9189670525378455
2908,6.786385737439222
2909,2.194811320754717
2910,4.565731166912851
2911,5.216303470540758
2912,6.356493853554249
2913,5.1319473907509545
2914,3.3558758314855877
2915,5.669990503323836
2916,6.139299096319154
2917,3.215970961887477
2918,0.5735887096774194
2919,5.614626752557787
2920,3.28486646884273
2921,5.522056586553088
2922,1.7886815171583383
2923,2.321604938271605
2924,2.5015503875968994
2925,0.5209651898734177
2926,2.408759124087591
2927,5.955830388692579
2928,3.2895894428152492
2929,2.7933130699088147
2930,0.9452423698384201
2931,10.137331334332833
2932,4.992060627932155
2933,9.96051227321238
2934,1.6133755441234665
2935,4.958020050125313
2936,2.012769704975782
2937,4.231010180109632
2938,3.502657218777679
2939,0.043377226955848176
2940,0.6192393736017897
2941,4.047401247401248
2942,7.821417612764652
2943,10.068990042674253
2944,5.516732283464567
2945,4.273381294964029
2946,9.218181818181819
2947,8.33826714801444
2948,8.867142371729528
2949,4.370967741935484
2950,3.9709911361804995
2951,13.865846841811068
2952,2.9912935323383083
2953,5.328220858895706
2954,6.408112874779541
2955,6.467771639042358
2956,5.5669041963578785
2957,13.473544973544973
2958,8.145096056622851
2959,2.7579948141745896
2960,3.0086206896551726
2961,2.624330755502677
2962,2.433007985803017
2963,5.715216558068225
2964,3.3856486390950864
2965,7.640637140637141
2966,4.075033200531209
2967,13.20422149122807
2968,11.794370602032838
2969,6.07919366450684
2970,13.347513481126423
2971,11.732203389830508
2972,10.85572632622707
2973,2.6799637352674526
2974,4.850220264317181
2975,2.20843989769821
2976,8.555555555555555
2977,1.1950226244343891
2978,5.9156908665105385
2979,6.47385409941898
2980,13.941499085923217
2981,8.261889663918833
2982,6.428571428571429
2983,4.37465564738292
2984,15.32292405961675
2985,8.779338014042127
2986,12.889632107023411
2987,2.946277820414428
2988,6.446320868516285
2989,9.892039258451472
2990,5.965675057208238
2991,10.10140562248996
2992,8.141203703703704
2993,2.589673913043478
2994,15.634408602150538
2995,5.195276497695852
2996,14.674469243331519
2997,16.407190635451506
2998,9.175608011444922
2999,10.183979328165375
3000,8.924939467312349
3001,5.2318181818181815
3002,4.040634291377602
3003,1.2941176470588236
3004,9.970956719817767
3005,4.707948243992607
3006,6.834123222748815
3007,3.2107457156090784
3008,4.591515151515152
3009,4.124309392265193
3010,3.2438438438438437
3011,3.772090777402221
3012,0.5685082872928177
3013,2.011849562081401
3014,1.9427052569403427
3015,2.013755158184319
3016,3.4207893274041132
3017,1.926256077795786
3018,1.0955916473317866
3019,3.5803076923076924
3020,4.878153515834676
3021,2.0205183585313176
3022,2.359669811320755
3023,2.6973365617433416
3024,2.504256712508186
3025,2.355082742316785
3026,4.488934637159033
3027,2.967013888888889
3028,0.17657445556209536
3029,3.8554913294797686
3030,2.364422483014206
3031,2.473463687150838
3032,2.1710526315789473
3033,2.561804697156984
3034,4.065893837705918
3035,0.6323763955342903
3036,5.336020151133502
3037,6.310853530031612
3038,2.2452830188679247
3039,0.7549206349206349
3040,3.376984126984127
3041,0.15953307392996108
3042,3.5195876288659793
3043,1.8140676117775354
3044,0.5756123535676251
3045,5.460242587601078
3046,0.4314574314574315
3047,1.2290150412421155
3048,4.141081871345029
3049,2.880937692782233
3050,0.899009900990099
3051,0.8752052545155994
3052,6.6208582292232485
3053,6.480846774193548
3054,2.6499020248203786
3055,1.9318181818181819
3056,-1.3452593917710196
3057,2.878624409979771
3058,1.8568464730290457
3059,1.9855892949047864
3060,3.7118003025718607
3061,4.167587476979742
3062,1.351416515973478
3063,5.484962406015038
3064,2.9816561844863734
3065,9.489829129373474
3066,4.593262119967132
3067,7.367852604828463
3068,6.473769168684423
3069,1.808641975308642
3070,6.142045454545454
3071,2.5801011804384486
3072,3.8944474986256186
3073,3.2446004319654427
3074,4.089892665474061
3075,3.571897570584373
3076,0.24820574162679426
3077,6.797148412184057
3078,1.212637557685481
3079,0.4204056545789797
3080,0.681926561754888
3081,2.060082872928177
3082,2.029987760097919
3083,1.046865489957395
3084,-1.1332503113325032
3085,4.2713633398564905
3086,0.7069672131147541
3087,2.520053475935829
3088,1.6896984924623115
3089,2.4052459016393444
3090,1.8217687074829931
3091,2.8118313404657016
3092,0.12377450980392157
3093,3.9874260355029585
3094,0.41233964569334147
3095,1.0875739644970415
3096,0.8931527464258842
3097,1.16366802089379
3098,1.483125
3099,5.147106109324759
3100,1.9076086956521738
3101,1.7438905180840665
3102,1.3825065274151436
3103,4.3002680965147455
3104,6.2164179104477615
3105,3.2007797270955165
3106,1.9308093994778068
3107,3.5046174142480213
3108,4.067415730337078
3109,2.9461254612546126
3110,1.434965034965035
3111,2.166232073011734
3112,2.273166023166023
3113,0.6400885935769657
3114,5.205431754874652
3115,6.434189406099518
3116,6.4517282479141835
3117,7.435510887772194
3118,6.2135794330916285
3119,4.888721804511278
3120,7.094281298299846
3121,5.446808510638298
3122,5.236595744680851
3123,1.6438962681846931
3124,3.3143297380585515
3125,6.009562841530054
3126,4.801242236024844
3127,6.422979797979798
3128,4.8110964332893
3129,6.788405797101449
3130,5.774859287054409
3131,6.940130963517306
3132,8.893970893970893
3133,3.3089564502875923
3134,2.239549839228296
3135,3.6409861325115562
3136,1.8070987654320987
3137,3.5144927536231885
3138,6.569413511507053
3139,6.440899202320522
3140,2.181600955794504
3141,1.6380266075388026
3142,5.725571725571726
3143,5.169383416017009
3144,4.9020480854853075
3145,4.707979626485569
3146,5.3469119579500655
3147,6.4755501222493885
3148,5.198810535259133
3149,2.570414201183432
3150,2.095027624309392
3151,5.593889242520688
3152,4.235970250169033
3153,2.813535257927118
3154,2.4559164733178656
3155,0.5377107364685004
3156,6.889733840304182
3157,2.045595054095827
3158,5.224339274738783
3159,4.406396989651928
3160,6.141191709844559
3161,3.1934112646121147
3162,6.328747284576394
3163,3.738205980066445
3164,3.652173913043478
3165,0.6085918854415274
3166,1.0095990965556183
3167,3.1898096304591266
3168,2.7791706846673097
3169,5.251471375066881
3170,2.0608989850169164
3171,5.540657976412167
3172,5.17342799188641
3173,5.773739742086753
3174,2.9246298788694483
3175,3.8450479233226837
3176,4.028045574057844
3177,5.109685695958948
3178,1.831505483549352
3179,6.423497267759563
3180,5.452789699570816
3181,4.439516129032258
3182,4.6915760869565215
3183,2.322435174746336
3184,3.1202815099168264
3185,1.4156530936012692
3186,4.215994962216625
3187,3.948306595365419
3188,1.1073825503355705
3189,0.7474747474747475
3190,2.021276595744681
3191,3.0434219053791316
3192,1.3007103393843726
3193,5.515337423312883
3194,1.1499628804751298
3195,4.2360633172746045
3196,4.207881773399015
3197,5.871244635193133
3198,4.610354223433243
3199,-0.04201680672268908
3200,0.23599257884972172
3201,2.666813186813187
3202,-0.5562169312169312
3203,1.990509059534081
3204,1.166053599579611
3205,6.231527093596059
3206,2.3404126213592233
3207,-1.1404561824729893
3208,5.694801026957638
3209,13.709
3210,1.0812107788851975
3211,2.8473967684021546
3212,1.868312757201646
3213,3.046353522867738
3214,2.695523856369897
3215,3.428108108108108
3216,11.703125
3217,1.6694373401534526
3218,0.9505902929602099
3219,2.776285046728972
3220,2.4479717813051147
3221,5.347650328448712
3222,1.6172487526728438
3223,3.293328069482827
3224,2.184453781512605
3225,6.955748175182482
3226,5.808580858085809
3227,6.136021505376344
3228,0.07210401891252956
3229,2.4358766233766236
3230,0.27744630071599047
3231,0.13228894691035684
3232,9.074725274725274
3233,-1.6899109792284865
3234,1.2911663807890223
3235,1.6083838940981798
3236,-2.475476839237057
3237,6.885266457680251
3238,1.0204661739624787
3239,0.8299689440993789
3240,3.9355751099937146
3241,0.9264646464646464
3242,2.6072472238457043
3243,6.049494411921235
3244,5.123451692815855
3245,4.2061983471074385
3246,0.6577540106951871
3247,0.3261603375527426
3248,3.3792179967862883
3249,3.1221779548472774
3250,6.68276220145379
3251,2.345995893223819
3252,2.5594020456333597
3253,5.882625482625483
3254,-0.1610587707492149
3255,9.804461942257218
3256,1.3513902205177373
3257,11.302822580645161
3258,2.222697240575204
3259,4.924134660976766
3260,8.940804338002712
3261,8.75205338809035
3262,3.634580291970803
3263,5.948532948532948
3264,0.044967880085653104
3265,0.798848368522073
3266,-1.1057416267942584
3267,6.366179540709812
3268,1.2985074626865671
3269,0.980412916887242
3270,2.4061551798872993
3271,-0.14268142681426815
3272,1.132193732193732
3273,4.549840691852526
3274,1.9962235649546827
3275,7.53031465848043
3276,2.808143547273982
3277,1.8324324324324324
